routenum,ord,stationid,arsid,encode
201,81,삼육서울병원,6012,%EC%82%BC%EC%9C%A1%EC%84%9C%EC%9A%B8%EB%B3%91%EC%9B%90
201,82,중랑교,6010,%EC%A4%91%EB%9E%91%EA%B5%90
201,83,중랑역.동부시장,7006,%EC%A4%91%EB%9E%91%EC%97%AD.%EB%8F%99%EB%B6%80%EC%8B%9C%EC%9E%A5
201,84,상봉역.중랑우체국,7004,%EC%83%81%EB%B4%89%EC%97%AD.%EC%A4%91%EB%9E%91%EC%9A%B0%EC%B2%B4%EA%B5%AD
201,85,망우역.상봉터미널,7002,%EB%A7%9D%EC%9A%B0%EC%97%AD.%EC%83%81%EB%B4%89%ED%84%B0%EB%AF%B8%EB%84%90
201,86,망우역.망우지구대,7008,%EB%A7%9D%EC%9A%B0%EC%97%AD.%EB%A7%9D%EC%9A%B0%EC%A7%80%EA%B5%AC%EB%8C%80
201,87,우림시장.망우사거리,7010,%EC%9A%B0%EB%A6%BC%EC%8B%9C%EC%9E%A5.%EB%A7%9D%EC%9A%B0%EC%82%AC%EA%B1%B0%EB%A6%AC
201,88,금란교회,7012,%EA%B8%88%EB%9E%80%EA%B5%90%ED%9A%8C
201,89,동부제일병원,7014,%EB%8F%99%EB%B6%80%EC%A0%9C%EC%9D%BC%EB%B3%91%EC%9B%90
201,90,딸기원(중),39026,%EB%94%B8%EA%B8%B0%EC%9B%90%28%EC%A4%91%29
201,91,교문사거리(중),39025,%EA%B5%90%EB%AC%B8%EC%82%AC%EA%B1%B0%EB%A6%AC%28%EC%A4%91%29
201,92,한양대구리병원.중앙예식장(중),39029,%ED%95%9C%EC%96%91%EB%8C%80%EA%B5%AC%EB%A6%AC%EB%B3%91%EC%9B%90.%EC%A4%91%EC%95%99%EC%98%88%EC%8B%9D%EC%9E%A5%28%EC%A4%91%29
201,93,돌다리(중),39045,%EB%8F%8C%EB%8B%A4%EB%A6%AC%28%EC%A4%91%29
201,94,새마을금고.구리시장입구,39042,%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0.%EA%B5%AC%EB%A6%AC%EC%8B%9C%EC%9E%A5%EC%9E%85%EA%B5%AC
201,95,남양시장.교문정형외과,39050,%EB%82%A8%EC%96%91%EC%8B%9C%EC%9E%A5.%EA%B5%90%EB%AC%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC
201,96,수택동농협(구축협),39039,%EC%88%98%ED%83%9D%EB%8F%99%EB%86%8D%ED%98%91%28%EA%B5%AC%EC%B6%95%ED%98%91%29
201,97,수택1동주민센타.행복한외과,39070,%EC%88%98%ED%83%9D1%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%83%80.%ED%96%89%EB%B3%B5%ED%95%9C%EC%99%B8%EA%B3%BC
201,98,검배사거리,39047,%EA%B2%80%EB%B0%B0%EC%82%AC%EA%B1%B0%EB%A6%AC
201,99,종로학원,39053,%EC%A2%85%EB%A1%9C%ED%95%99%EC%9B%90
201,100,구리여중고교,39066,%EA%B5%AC%EB%A6%AC%EC%97%AC%EC%A4%91%EA%B3%A0%EA%B5%90
201,101,수평사거리.우림아파트,39072,%EC%88%98%ED%8F%89%EC%82%AC%EA%B1%B0%EB%A6%AC.%EC%9A%B0%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
201,102,밀알교회.구리사회복지관,39073,%EB%B0%80%EC%95%8C%EA%B5%90%ED%9A%8C.%EA%B5%AC%EB%A6%AC%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EA%B4%80
201,103,럭키아파트,39075,%EB%9F%AD%ED%82%A4%EC%95%84%ED%8C%8C%ED%8A%B8
201,104,행정복지센터.새마을금고,39076,%ED%96%89%EC%A0%95%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0.%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0
201,105,대림.하나아파트,39079,%EB%8C%80%EB%A6%BC.%ED%95%98%EB%82%98%EC%95%84%ED%8C%8C%ED%8A%B8
201,106,구리.한양아파트,39078,%EA%B5%AC%EB%A6%AC.%ED%95%9C%EC%96%91%EC%95%84%ED%8C%8C%ED%8A%B8
201,107,장자호수공원,39060,%EC%9E%A5%EC%9E%90%ED%98%B8%EC%88%98%EA%B3%B5%EC%9B%90
201,108,삼성.e편한세상아파트,39087,%EC%82%BC%EC%84%B1.e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81%EC%95%84%ED%8C%8C%ED%8A%B8
201,109,벌말삼거리.상록아파트,39085,%EB%B2%8C%EB%A7%90%EC%82%BC%EA%B1%B0%EB%A6%AC.%EC%83%81%EB%A1%9D%EC%95%84%ED%8C%8C%ED%8A%B8
201,110,동명빌라,39054,%EB%8F%99%EB%AA%85%EB%B9%8C%EB%9D%BC
201,111,구리여중고,39064,%EA%B5%AC%EB%A6%AC%EC%97%AC%EC%A4%91%EA%B3%A0
201,112,수택고교.SK신일.우남아파트,39044,%EC%88%98%ED%83%9D%EA%B3%A0%EA%B5%90.SK%EC%8B%A0%EC%9D%BC.%EC%9A%B0%EB%82%A8%EC%95%84%ED%8C%8C%ED%8A%B8
201,113,환경사업소,39089,%ED%99%98%EA%B2%BD%EC%82%AC%EC%97%85%EC%86%8C
201,114,구리차고지,39088,%EA%B5%AC%EB%A6%AC%EC%B0%A8%EA%B3%A0%EC%A7%80
2012,1,중랑공영차고지,7418,%EC%A4%91%EB%9E%91%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80
2012,2,중랑공영차고지,7338,%EC%A4%91%EB%9E%91%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80
2012,3,신내데시앙아파트후문,7435,%EC%8B%A0%EB%82%B4%EB%8D%B0%EC%8B%9C%EC%95%99%EC%95%84%ED%8C%8C%ED%8A%B8%ED%9B%84%EB%AC%B8
2012,4,서울의료원후문,7433,%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90%ED%9B%84%EB%AC%B8
2012,5,중랑소방서,7347,%EC%A4%91%EB%9E%91%EC%86%8C%EB%B0%A9%EC%84%9C
2012,6,신내7단지아파트홈플러스,7282,%EC%8B%A0%EB%82%B47%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8%ED%99%88%ED%94%8C%EB%9F%AC%EC%8A%A4
2012,7,신내6단지아파트,7367,%EC%8B%A0%EB%82%B46%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8
2012,8,봉화산역3번출구,7297,%EB%B4%89%ED%99%94%EC%82%B0%EC%97%AD3%EB%B2%88%EC%B6%9C%EA%B5%AC
2012,9,신내8단지아파트.서울의료원,7279,%EC%8B%A0%EB%82%B48%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90
2012,10,신내9단지아파트,7278,%EC%8B%A0%EB%82%B49%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8
2012,11,신내10단지아파트,7277,%EC%8B%A0%EB%82%B410%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8
2012,12,중랑구청사거리,7273,%EC%A4%91%EB%9E%91%EA%B5%AC%EC%B2%AD%EC%82%AC%EA%B1%B0%EB%A6%AC
2012,13,성원아파트경남아너스빌앞,7271,%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8%EA%B2%BD%EB%82%A8%EC%95%84%EB%84%88%EC%8A%A4%EB%B9%8C%EC%95%9E
2012,14,국민은행망우동지점,7129,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EB%A7%9D%EC%9A%B0%EB%8F%99%EC%A7%80%EC%A0%90
2012,15,망우지구대,7135,%EB%A7%9D%EC%9A%B0%EC%A7%80%EA%B5%AC%EB%8C%80
2012,16,상봉터미널,7309,%EC%83%81%EB%B4%89%ED%84%B0%EB%AF%B8%EB%84%90
2012,17,혜원여중고후문,7311,%ED%98%9C%EC%9B%90%EC%97%AC%EC%A4%91%EA%B3%A0%ED%9B%84%EB%AC%B8
2012,18,동원시장,7313,%EB%8F%99%EC%9B%90%EC%8B%9C%EC%9E%A5
2012,19,면목본동파출소,7315,%EB%A9%B4%EB%AA%A9%EB%B3%B8%EB%8F%99%ED%8C%8C%EC%B6%9C%EC%86%8C
2012,20,중화중학교,7198,%EC%A4%91%ED%99%94%EC%A4%91%ED%95%99%EA%B5%90
2012,21,면중초등학교,7200,%EB%A9%B4%EC%A4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2012,22,면목동금호어울림아파트,7203,%EB%A9%B4%EB%AA%A9%EB%8F%99%EA%B8%88%ED%98%B8%EC%96%B4%EC%9A%B8%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
2012,23,면목동대원칸타빌아파트,7205,%EB%A9%B4%EB%AA%A9%EB%8F%99%EB%8C%80%EC%9B%90%EC%B9%B8%ED%83%80%EB%B9%8C%EC%95%84%ED%8C%8C%ED%8A%B8
2012,24,용마폭포공원,7207,%EC%9A%A9%EB%A7%88%ED%8F%AD%ED%8F%AC%EA%B3%B5%EC%9B%90
2012,25,용마산역,7209,%EC%9A%A9%EB%A7%88%EC%82%B0%EC%97%AD
2012,26,면목동,7211,%EB%A9%B4%EB%AA%A9%EB%8F%99
2012,27,용암사입구,5131,%EC%9A%A9%EC%95%94%EC%82%AC%EC%9E%85%EA%B5%AC
2012,28,대원고교앞,5134,%EB%8C%80%EC%9B%90%EA%B3%A0%EA%B5%90%EC%95%9E
2012,29,중곡동종점,5116,%EC%A4%91%EA%B3%A1%EB%8F%99%EC%A2%85%EC%A0%90
2012,30,신성시장앞,5118,%EC%8B%A0%EC%84%B1%EC%8B%9C%EC%9E%A5%EC%95%9E
2012,31,중곡동입구,5260,%EC%A4%91%EA%B3%A1%EB%8F%99%EC%9E%85%EA%B5%AC
2012,32,중곡동입구삼거리,5005,%EC%A4%91%EA%B3%A1%EB%8F%99%EC%9E%85%EA%B5%AC%EC%82%BC%EA%B1%B0%EB%A6%AC
2012,33,용마초등학교,5003,%EC%9A%A9%EB%A7%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2012,34,군자역먹자골목사거리,5254,%EA%B5%B0%EC%9E%90%EC%97%AD%EB%A8%B9%EC%9E%90%EA%B3%A8%EB%AA%A9%EC%82%AC%EA%B1%B0%EB%A6%AC
2012,35,군자동주민센터앞,5255,%EA%B5%B0%EC%9E%90%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0%EC%95%9E
2012,36,세종초등학교앞,5243,%EC%84%B8%EC%A2%85%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
2012,37,군자새마을금고앞,5246,%EA%B5%B0%EC%9E%90%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0%EC%95%9E
2012,38,화양시장앞,5248,%ED%99%94%EC%96%91%EC%8B%9C%EC%9E%A5%EC%95%9E
2012,39,성동세무서,4213,%EC%84%B1%EB%8F%99%EC%84%B8%EB%AC%B4%EC%84%9C
2012,40,제인한방병원,4211,%EC%A0%9C%EC%9D%B8%ED%95%9C%EB%B0%A9%EB%B3%91%EC%9B%90
2012,41,성수2가3동주민센터,4269,%EC%84%B1%EC%88%982%EA%B0%803%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2012,42,리버하우스,4255,%EB%A6%AC%EB%B2%84%ED%95%98%EC%9A%B0%EC%8A%A4
2012,43,상원,4188,%EC%83%81%EC%9B%90
2012,44,한양대정문앞,4130,%ED%95%9C%EC%96%91%EB%8C%80%EC%A0%95%EB%AC%B8%EC%95%9E
2012,45,행당동삼부아파트,4137,%ED%96%89%EB%8B%B9%EB%8F%99%EC%82%BC%EB%B6%80%EC%95%84%ED%8C%8C%ED%8A%B8
2012,46,왕십리역,4134,%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2012,47,코스모타워,4110,%EC%BD%94%EC%8A%A4%EB%AA%A8%ED%83%80%EC%9B%8C
2012,48,상왕십리역,4102,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2012,49,도로교통공단앞,4103,%EB%8F%84%EB%A1%9C%EA%B5%90%ED%86%B5%EA%B3%B5%EB%8B%A8%EC%95%9E
2012,50,성동고등학교,2183,%EC%84%B1%EB%8F%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
2012,51,신당역.중앙시장앞,2181,%EC%8B%A0%EB%8B%B9%EC%97%AD.%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%EC%95%9E
2012,52,충무아트홀.중부소방서,2177,%EC%B6%A9%EB%AC%B4%EC%95%84%ED%8A%B8%ED%99%80.%EC%A4%91%EB%B6%80%EC%86%8C%EB%B0%A9%EC%84%9C
2012,53,동대문역사문화공원,2174,%EB%8F%99%EB%8C%80%EB%AC%B8%EC%97%AD%EC%82%AC%EB%AC%B8%ED%99%94%EA%B3%B5%EC%9B%90
2012,54,동대문디자인플라자,2280,%EB%8F%99%EB%8C%80%EB%AC%B8%EB%94%94%EC%9E%90%EC%9D%B8%ED%94%8C%EB%9D%BC%EC%9E%90
2012,55,서울기동대.광희초등학교,2279,%EC%84%9C%EC%9A%B8%EA%B8%B0%EB%8F%99%EB%8C%80.%EA%B4%91%ED%9D%AC%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2012,56,신당역.중앙시장앞,2182,%EC%8B%A0%EB%8B%B9%EC%97%AD.%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%EC%95%9E
2012,57,성동고등학교,2184,%EC%84%B1%EB%8F%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
2012,58,도로교통공단앞,2252,%EB%8F%84%EB%A1%9C%EA%B5%90%ED%86%B5%EA%B3%B5%EB%8B%A8%EC%95%9E
2012,59,상왕십리역,4101,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2012,60,왕십리2동주민센터,4109,%EC%99%95%EC%8B%AD%EB%A6%AC2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2012,61,왕십리역,4133,%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2012,62,세왕병원,4136,%EC%84%B8%EC%99%95%EB%B3%91%EC%9B%90
2012,63,한양대정문,4129,%ED%95%9C%EC%96%91%EB%8C%80%EC%A0%95%EB%AC%B8
2012,64,상원,4187,%EC%83%81%EC%9B%90
2012,65,리버하우스,4254,%EB%A6%AC%EB%B2%84%ED%95%98%EC%9A%B0%EC%8A%A4
2012,66,성수2가3동주민센터,4210,%EC%84%B1%EC%88%982%EA%B0%803%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2012,67,성동세무서앞,4212,%EC%84%B1%EB%8F%99%EC%84%B8%EB%AC%B4%EC%84%9C%EC%95%9E
2012,68,우리은행화양동지점,4293,%EC%9A%B0%EB%A6%AC%EC%9D%80%ED%96%89%ED%99%94%EC%96%91%EB%8F%99%EC%A7%80%EC%A0%90
2012,69,화양시장앞,5247,%ED%99%94%EC%96%91%EC%8B%9C%EC%9E%A5%EC%95%9E
2012,70,군자새마을금고앞,5245,%EA%B5%B0%EC%9E%90%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0%EC%95%9E
2012,71,세종초교앞,5244,%EC%84%B8%EC%A2%85%EC%B4%88%EA%B5%90%EC%95%9E
2012,72,군자삼거리,5242,%EA%B5%B0%EC%9E%90%EC%82%BC%EA%B1%B0%EB%A6%AC
2012,73,세진약국앞,5240,%EC%84%B8%EC%A7%84%EC%95%BD%EA%B5%AD%EC%95%9E
2012,74,외환은행군자지점앞,5239,%EC%99%B8%ED%99%98%EC%9D%80%ED%96%89%EA%B5%B0%EC%9E%90%EC%A7%80%EC%A0%90%EC%95%9E
2012,75,용마초등학교,5004,%EC%9A%A9%EB%A7%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2012,76,중곡동입구,5139,%EC%A4%91%EA%B3%A1%EB%8F%99%EC%9E%85%EA%B5%AC
2012,77,신성시장,5138,%EC%8B%A0%EC%84%B1%EC%8B%9C%EC%9E%A5
2012,78,중곡동종점,5137,%EC%A4%91%EA%B3%A1%EB%8F%99%EC%A2%85%EC%A0%90
2012,79,대원고교앞,5136,%EB%8C%80%EC%9B%90%EA%B3%A0%EA%B5%90%EC%95%9E
2012,80,용암사입구,5135,%EC%9A%A9%EC%95%94%EC%82%AC%EC%9E%85%EA%B5%AC
2012,81,면목동,7210,%EB%A9%B4%EB%AA%A9%EB%8F%99
2012,82,용마산역,7208,%EC%9A%A9%EB%A7%88%EC%82%B0%EC%97%AD
2012,83,용마폭포공원,7206,%EC%9A%A9%EB%A7%88%ED%8F%AD%ED%8F%AC%EA%B3%B5%EC%9B%90
2012,84,면목동금호어울림아파트,7204,%EB%A9%B4%EB%AA%A9%EB%8F%99%EA%B8%88%ED%98%B8%EC%96%B4%EC%9A%B8%EB%A6%BC%EC%95%84%ED%8C%8C%ED%8A%B8
2012,85,용마한신아파트,7201,%EC%9A%A9%EB%A7%88%ED%95%9C%EC%8B%A0%EC%95%84%ED%8C%8C%ED%8A%B8
2012,86,면중초등학교,7199,%EB%A9%B4%EC%A4%91%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2012,87,중화중학교,7197,%EC%A4%91%ED%99%94%EC%A4%91%ED%95%99%EA%B5%90
2012,88,중화중학교삼거리,7436,%EC%A4%91%ED%99%94%EC%A4%91%ED%95%99%EA%B5%90%EC%82%BC%EA%B1%B0%EB%A6%AC
2012,89,면목본동파출소,7314,%EB%A9%B4%EB%AA%A9%EB%B3%B8%EB%8F%99%ED%8C%8C%EC%B6%9C%EC%86%8C
2012,90,동원시장,7312,%EB%8F%99%EC%9B%90%EC%8B%9C%EC%9E%A5
2012,91,혜원여중고후문,7310,%ED%98%9C%EC%9B%90%EC%97%AC%EC%A4%91%EA%B3%A0%ED%9B%84%EB%AC%B8
2012,92,상봉터미널,7308,%EC%83%81%EB%B4%89%ED%84%B0%EB%AF%B8%EB%84%90
2012,93,망우역,7134,%EB%A7%9D%EC%9A%B0%EC%97%AD
2012,94,국민은행망우동지점,7131,%EA%B5%AD%EB%AF%BC%EC%9D%80%ED%96%89%EB%A7%9D%EC%9A%B0%EB%8F%99%EC%A7%80%EC%A0%90
2012,95,성원아파트경남아너스빌앞,7272,%EC%84%B1%EC%9B%90%EC%95%84%ED%8C%8C%ED%8A%B8%EA%B2%BD%EB%82%A8%EC%95%84%EB%84%88%EC%8A%A4%EB%B9%8C%EC%95%9E
2012,96,중랑구청사거리,7274,%EC%A4%91%EB%9E%91%EA%B5%AC%EC%B2%AD%EC%82%AC%EA%B1%B0%EB%A6%AC
2012,97,신내동성3차아파트,7275,%EC%8B%A0%EB%82%B4%EB%8F%99%EC%84%B13%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
2012,98,신내동성1.2차아파트,7276,%EC%8B%A0%EB%82%B4%EB%8F%99%EC%84%B11.2%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8
2012,99,신내9단지아파트.서울의료원,7280,%EC%8B%A0%EB%82%B49%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8.%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90
2012,100,봉화산역2번출구,7296,%EB%B4%89%ED%99%94%EC%82%B0%EC%97%AD2%EB%B2%88%EC%B6%9C%EA%B5%AC
2012,101,신내6단지,7286,%EC%8B%A0%EB%82%B46%EB%8B%A8%EC%A7%80
2012,102,신내7단지아파트홈플러스,7281,%EC%8B%A0%EB%82%B47%EB%8B%A8%EC%A7%80%EC%95%84%ED%8C%8C%ED%8A%B8%ED%99%88%ED%94%8C%EB%9F%AC%EC%8A%A4
2012,103,중랑소방서,7354,%EC%A4%91%EB%9E%91%EC%86%8C%EB%B0%A9%EC%84%9C
2012,104,서울의료원후문,7432,%EC%84%9C%EC%9A%B8%EC%9D%98%EB%A3%8C%EC%9B%90%ED%9B%84%EB%AC%B8
2012,105,신내데시앙아파트후문,7434,%EC%8B%A0%EB%82%B4%EB%8D%B0%EC%8B%9C%EC%95%99%EC%95%84%ED%8C%8C%ED%8A%B8%ED%9B%84%EB%AC%B8
2012,106,중랑공영차고지,7337,%EC%A4%91%EB%9E%91%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80
2012,107,중랑공영차고지(가상),7740,%EC%A4%91%EB%9E%91%EA%B3%B5%EC%98%81%EC%B0%A8%EA%B3%A0%EC%A7%80%28%EA%B0%80%EC%83%81%29
2013,1,용마문화복지센터,7195,%EC%9A%A9%EB%A7%88%EB%AC%B8%ED%99%94%EB%B3%B5%EC%A7%80%EC%84%BC%ED%84%B0
2013,2,서일대학교,7194,%EC%84%9C%EC%9D%BC%EB%8C%80%ED%95%99%EA%B5%90
2013,3,혜원여중고후문,7233,%ED%98%9C%EC%9B%90%EC%97%AC%EC%A4%91%EA%B3%A0%ED%9B%84%EB%AC%B8
2013,4,농협앞,7231,%EB%86%8D%ED%98%91%EC%95%9E
2013,5,면목역,7229,%EB%A9%B4%EB%AA%A9%EC%97%AD
2013,6,면목본동주민센터,7173,%EB%A9%B4%EB%AA%A9%EB%B3%B8%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2013,7,면동초등학교,7175,%EB%A9%B4%EB%8F%99%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2013,8,면목우체국.녹색병원,7177,%EB%A9%B4%EB%AA%A9%EC%9A%B0%EC%B2%B4%EA%B5%AD.%EB%85%B9%EC%83%89%EB%B3%91%EC%9B%90
2013,9,지하철7호선사가정역,7179,%EC%A7%80%ED%95%98%EC%B2%A07%ED%98%B8%EC%84%A0%EC%82%AC%EA%B0%80%EC%A0%95%EC%97%AD
2013,10,면목시장,7180,%EB%A9%B4%EB%AA%A9%EC%8B%9C%EC%9E%A5
2013,11,면남초등학교,7182,%EB%A9%B4%EB%82%A8%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2013,12,방약국앞,7184,%EB%B0%A9%EC%95%BD%EA%B5%AD%EC%95%9E
2013,13,중곡초등학교,7186,%EC%A4%91%EA%B3%A1%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90
2013,14,면곡시장앞,5129,%EB%A9%B4%EA%B3%A1%EC%8B%9C%EC%9E%A5%EC%95%9E
2013,15,중곡3동주민센터앞,5128,%EC%A4%91%EA%B3%A13%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0%EC%95%9E
2013,16,중곡역입구,5126,%EC%A4%91%EA%B3%A1%EC%97%AD%EC%9E%85%EA%B5%AC
2013,17,중마초등학교.중곡제일골목시장앞,5124,%EC%A4%91%EB%A7%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90.%EC%A4%91%EA%B3%A1%EC%A0%9C%EC%9D%BC%EA%B3%A8%EB%AA%A9%EC%8B%9C%EC%9E%A5%EC%95%9E
2013,18,중곡1동사거리,5108,%EC%A4%91%EA%B3%A11%EB%8F%99%EC%82%AC%EA%B1%B0%EB%A6%AC
2013,19,중곡1동주민센터입구,5106,%EC%A4%91%EA%B3%A11%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0%EC%9E%85%EA%B5%AC
2013,20,한국투자신탁앞,5103,%ED%95%9C%EA%B5%AD%ED%88%AC%EC%9E%90%EC%8B%A0%ED%83%81%EC%95%9E
2013,21,외환은행군자지점앞,5238,%EC%99%B8%ED%99%98%EC%9D%80%ED%96%89%EA%B5%B0%EC%9E%90%EC%A7%80%EC%A0%90%EC%95%9E
2013,22,군자삼거리,5241,%EA%B5%B0%EC%9E%90%EC%82%BC%EA%B1%B0%EB%A6%AC
2013,23,세종초등학교앞,5243,%EC%84%B8%EC%A2%85%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
2013,24,군자새마을금고앞,5246,%EA%B5%B0%EC%9E%90%EC%83%88%EB%A7%88%EC%9D%84%EA%B8%88%EA%B3%A0%EC%95%9E
2013,25,화양시장앞,5248,%ED%99%94%EC%96%91%EC%8B%9C%EC%9E%A5%EC%95%9E
2013,26,성동세무서,4213,%EC%84%B1%EB%8F%99%EC%84%B8%EB%AC%B4%EC%84%9C
2013,27,제인한방병원,4211,%EC%A0%9C%EC%9D%B8%ED%95%9C%EB%B0%A9%EB%B3%91%EC%9B%90
2013,28,성수2가3동주민센터,4269,%EC%84%B1%EC%88%982%EA%B0%803%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2013,29,리버하우스,4255,%EB%A6%AC%EB%B2%84%ED%95%98%EC%9A%B0%EC%8A%A4
2013,30,상원,4188,%EC%83%81%EC%9B%90
2013,31,한양대정문앞,4130,%ED%95%9C%EC%96%91%EB%8C%80%EC%A0%95%EB%AC%B8%EC%95%9E
2013,32,행당동삼부아파트,4137,%ED%96%89%EB%8B%B9%EB%8F%99%EC%82%BC%EB%B6%80%EC%95%84%ED%8C%8C%ED%8A%B8
2013,33,왕십리역,4134,%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2013,34,코스모타워,4110,%EC%BD%94%EC%8A%A4%EB%AA%A8%ED%83%80%EC%9B%8C
2013,35,상왕십리역,4102,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2013,36,도로교통공단앞,4103,%EB%8F%84%EB%A1%9C%EA%B5%90%ED%86%B5%EA%B3%B5%EB%8B%A8%EC%95%9E
2013,37,성동고등학교,2183,%EC%84%B1%EB%8F%99%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90
2013,38,신당역.중앙시장앞,2181,%EC%8B%A0%EB%8B%B9%EC%97%AD.%EC%A4%91%EC%95%99%EC%8B%9C%EC%9E%A5%EC%95%9E
2013,39,성동공업고등학교앞,2180,%EC%84%B1%EB%8F%99%EA%B3%B5%EC%97%85%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90%EC%95%9E
2013,40,청계8가.영도교,2230,%EC%B2%AD%EA%B3%848%EA%B0%80.%EC%98%81%EB%8F%84%EA%B5%90
2013,41,황학동롯데캐슬,2273,%ED%99%A9%ED%95%99%EB%8F%99%EB%A1%AF%EB%8D%B0%EC%BA%90%EC%8A%AC
2013,42,청계9가.비우당교,4261,%EC%B2%AD%EA%B3%849%EA%B0%80.%EB%B9%84%EC%9A%B0%EB%8B%B9%EA%B5%90
2013,43,청계벽산아파트앞,4107,%EC%B2%AD%EA%B3%84%EB%B2%BD%EC%82%B0%EC%95%84%ED%8C%8C%ED%8A%B8%EC%95%9E
2013,44,상왕십리역,4114,%EC%83%81%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2013,45,왕십리2동주민센터,4109,%EC%99%95%EC%8B%AD%EB%A6%AC2%EB%8F%99%EC%A3%BC%EB%AF%BC%EC%84%BC%ED%84%B0
2013,46,왕십리역,4133,%EC%99%95%EC%8B%AD%EB%A6%AC%EC%97%AD
2013,47,세왕병원,4136,%EC%84%B8%EC%99%95%EB%B3%91%EC%9B%90
2013,48,한양대정문,4129,%ED%95%9C%EC%96%91%EB%8C%80%EC%A0%95%EB%AC%B8
2013,49,상원,4187,%EC%83%81%EC%9B%90
2013,50,리버하우스,4254,%EB%A6%AC%EB%B2%84%ED%95%98%EC%9A%B0%EC%8A%A4
